ID,Make,Model,Year,Trim,Description,Class,URL,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Gross weight (lbs),Cylinders,Horsepower (HP),Valves,Valve timing,Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA mileage (mpg),Front head room (in),Front hip room (in),Front leg room (in),Front shoulder room (in),Rear head room (in),Rear hip room (in),Rear leg room (in),Rear shoulder room (in),Cargo capacity (cu ft)
118,Lexus,GX,2013,GX 460 Premium - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2013/oem/2013_lexus_gx-460_4dr-suv_base_fq_oem_2_400.jpg,SUV,189.2,74.2,73.8,109.8,5179,,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
119,Lexus,GX,2014,GX 460 - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2014/oem/2014_lexus_gx-460_4dr-suv_base_fq_oem_2_400.jpg,SUV,189.2,74.2,74.2,109.8,5128,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
120,Lexus,GX,2014,GX 460 Luxury - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2014/oem/2014_lexus_gx-460_4dr-suv_base_fq_oem_2_400.jpg,SUV,189.2,74.2,73.8,109.8,5179,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
121,Lexus,GX,2015,GX 460 - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2014/oem/2014_lexus_gx-460_4dr-suv_base_fq_oem_2_400.jpg,SUV,192.1,74.2,74.2,109.8,5128,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
122,Lexus,GX,2015,GX 460 Luxury - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2014/oem/2014_lexus_gx-460_4dr-suv_base_fq_oem_2_400.jpg,SUV,192.1,74.2,73.8,109.8,5179,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
123,Lexus,GX,2016,GX 460 - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2016/oem/2016_lexus_gx-460_4dr-suv_luxury_fq_oem_7_400.jpg,SUV,192.1,74.2,74.2,109.8,5130,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
124,Lexus,GX,2016,GX 460 Luxury - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2016/oem/2016_lexus_gx-460_4dr-suv_luxury_fq_oem_7_400.jpg,SUV,192.1,74.2,73.8,109.8,5199,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/20 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
125,Lexus,GX,2017,GX 460 - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2017/oem/2017_lexus_gx-460_4dr-suv_luxury_fq_oem_7_400.jpg,SUV,192.1,74.2,74.2,109.8,5130,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/18 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
126,Lexus,GX,2017,GX 460 Luxury - 4dr SUV,(4.6L V8 4x4 6-speed Automatic)                     ,Mid-size SUV,https://media.ed.edmunds-media.com/lexus/gx-460/2017/oem/2017_lexus_gx-460_4dr-suv_luxury_fq_oem_7_400.jpg,SUV,192.1,74.2,73.8,109.8,5199,6600,V8,301,32, Variable, Four wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),23, 15/18 mpg,38,56.5,41.7,55.4,40.4,55.2,34.1,57.3,11.6
127,Lexus,HS,2010,HS 250h - Sedan,(2.4L 4-cyl. Hybrid CVT Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/hs-250h/2010/oem/2010_lexus_hs-250h_sedan_premium_fq_oem_1_400.jpg,Sedan,184.8,70.3,59.3,106.3,3682,4686,I4,187,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.5, 35/34 mpg,38,52.8,42.6,53.8,36.8,51.2,34.5,54.2,12.1
128,Lexus,HS,2010,HS 250h Premium - Sedan,(2.4L 4-cyl. Hybrid CVT Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/hs-250h/2010/oem/2010_lexus_hs-250h_sedan_premium_fq_oem_1_400.jpg,Sedan,184.8,70.3,59.3,106.3,3770,4685,I4,187,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.5, 35/34 mpg,38,52.8,42.6,53.8,36.8,51.2,34.5,54.2,12.1
129,Lexus,HS,2011,HS 250h - Sedan,(2.4L 4-cyl. Hybrid CVT Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/hs-250h/2011/oem/2011_lexus_hs-250h_sedan_premium_fq_oem_3_400.jpg,Sedan,184.8,70.3,59.3,106.3,3682,4686,I4,187,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.5, 35/34 mpg,38,52.8,42.6,53.8,36.8,51.2,34.5,54.2,12.1
130,Lexus,HS,2011,HS 250h Premium - Sedan,(2.4L 4-cyl. Hybrid CVT Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/hs-250h/2011/oem/2011_lexus_hs-250h_sedan_premium_fq_oem_3_400.jpg,Sedan,184.8,70.3,59.3,106.3,3770,4686,I4,187,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.5, 35/34 mpg,38,52.8,42.6,53.8,36.8,51.2,34.5,54.2,12.1
131,Lexus,HS,2012,HS 250h - Sedan,(2.4L 4-cyl. Hybrid CVT Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/hs-250h/2012/oem/2012_lexus_hs-250h_sedan_premium_fq_oem_1_400.jpg,Sedan,184.8,70.3,59.3,106.3,3682,4686,I4,187,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.5, 35/34 mpg,38,52.8,42.6,53.8,36.8,51.2,34.5,54.2,12.1
132,Lexus,HS,2012,HS 250h Premium - Sedan,(2.4L 4-cyl. Hybrid CVT Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/hs-250h/2012/oem/2012_lexus_hs-250h_sedan_premium_fq_oem_1_400.jpg,Sedan,184.8,70.3,59.3,106.3,3770,4686,I4,187,16, Variable, Front wheel drive , Continuously variable-speed automatic, Hybrid, Regular unleaded,14.5, 35/34 mpg,38,52.8,42.6,53.8,36.8,51.2,34.5,54.2,12.1
133,Lexus,IS,2001,IS 300 - Sedan,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2001/oem/2001_lexus_is-300_sedan_base_fq_oem_1_400.jpg,Sedan,176.6,67.7,55.5,105.1,3270,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/21 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
134,Lexus,IS,2002,IS 300 E-Shift - Sedan,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Sedan,176.6,67.9,55.5,105.1,3285,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
135,Lexus,IS,2002,IS 300 - Sedan,(3.0L 6-cyl. 5-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Wagon,176.6,67.9,55.5,105.1,3255,,I6,215,24, Variable, Rear wheel drive , 5-speed manual, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
136,Lexus,IS,2002,IS 300 SportCross - Wagon,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Wagon,177,67.9,56.7,105.1,3410,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,21.8
137,Lexus,IS,2003,IS 300 - Sedan,(3.0L 6-cyl. 5-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Sedan,176.6,67.9,55.5,105.1,3255,,I6,215,24, Variable, Rear wheel drive , 5-speed manual, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.8,53.9,30.2,53.5,10.1
138,Lexus,IS,2003,IS 300 E-Shift - Sedan,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Wagon,176.6,67.9,55.5,105.1,3285,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/22 mpg,39.1,52.8,42.7,52.6,37.8,53.9,30.2,53.5,10.1
139,Lexus,IS,2003,IS 300 SportCross - Wagon,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Wagon,177,67.9,56.7,105.1,3410,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/22 mpg,39.1,52.8,42.7,52.6,37.8,53.9,30.2,53.5,21.8
140,Lexus,IS,2004,IS 300 - Sedan,(3.0L 6-cyl. 5-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Sedan,176.6,67.9,55.5,105.1,3255,,I6,215,24, Variable, Rear wheel drive , 5-speed manual, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
141,Lexus,IS,2004,IS 300 E-Shift - Sedan,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Sedan,176.6,67.9,55.5,105.1,3285,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/22 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
142,Lexus,IS,2004,IS 300 SportCross - Wagon,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Wagon,177,67.9,56.7,105.1,3410,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/22 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,21.8
143,Lexus,IS,2005,IS 300 - Sedan,(3.0L 6-cyl. 5-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Sedan,176.6,67.9,55.5,105.1,3255,,I6,215,24, Variable, Rear wheel drive , 5-speed manual, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
144,Lexus,IS,2005,IS 300 E-Shift - Sedan,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Sedan,176.6,67.9,55.5,105.1,3285,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,10.1
145,Lexus,IS,2005,IS 300 SportCross - Wagon,(3.0L 6-cyl. 5-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2002/oem/2002_lexus_is-300_wagon_sportcross_fq_oem_3_400.jpg,Wagon,177,67.9,56.7,105.1,3410,,I6,215,24, Variable, Rear wheel drive , 5-speed shiftable automatic, Gas, Premium unleaded (required),17.5, 16/23 mpg,39.1,52.8,42.7,52.6,37.7,53.9,30.2,53.5,21.8
146,Lexus,IS,2006,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2006/oem/2006_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3455,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.1, 18/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
147,Lexus,IS,2006,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2006/oem/2006_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3435,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/29 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
148,Lexus,IS,2006,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2006/oem/2006_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.1,70.9,56.7,107.5,3651,,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
149,Lexus,IS,2006,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2006/oem/2006_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3527,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 19/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
150,Lexus,IS,2007,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2007/oem/2007_lexus_is-250_sedan_base_fq_oem_3_400.jpg,Sedan,180.1,70.9,56.1,107.5,3455,4440,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.1, 18/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
151,Lexus,IS,2007,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2007/oem/2007_lexus_is-250_sedan_base_fq_oem_3_400.jpg,Sedan,180.1,70.9,56.1,107.5,3435,4425,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/29 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
152,Lexus,IS,2007,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2007/oem/2007_lexus_is-250_sedan_base_fq_oem_3_400.jpg,Sedan,180.1,70.9,56.7,107.5,3651,4615,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
153,Lexus,IS,2007,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2007/oem/2007_lexus_is-350_sedan_base_fq_oem_3_400.jpg,Sedan,180.1,70.9,56.1,107.5,3527,4500,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 19/25 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
154,Lexus,IS,2008,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2008/evox/2008_lexus_is-250_sedan_base_pr_evox_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3455,4440,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.1, 18/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
155,Lexus,IS,2008,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2008/evox/2008_lexus_is-250_sedan_base_pr_evox_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3435,4425,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/29 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
156,Lexus,IS,2008,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2008/evox/2008_lexus_is-250_sedan_base_pr_evox_1_400.jpg,Sedan,180.1,70.9,56.7,107.5,3651,4615,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
157,Lexus,IS,2008,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2008/evox/2008_lexus_is-350_sedan_base_pr_evox_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3527,4500,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 18/25 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
158,Lexus,IS,2008,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2008/oem/2008_lexus_is-f_sedan_base_fq_oem_1_400.jpg,Sedan,183.5,71.5,55.7,107.5,3780,4660,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
159,Lexus,IS,2009,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2009/oem/2009_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.1,107.5,3455,4440,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.1, 18/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
160,Lexus,IS,2009,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2009/oem/2009_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.1,107.5,3435,4425,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/29 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
161,Lexus,IS,2009,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2009/oem/2009_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.7,107.5,3651,4615,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
162,Lexus,IS,2009,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2009/oem/2009_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.1,70.9,56.1,107.5,3527,4500,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 18/25 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
163,Lexus,IS,2009,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2008/oem/2008_lexus_is-f_sedan_base_fq_oem_1_400.jpg,Sedan,183.5,71.5,55.7,107.5,3780,4660,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
164,Lexus,IS,2010,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2010/oem/2010_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.1,107.5,3455,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.1, 19/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
165,Lexus,IS,2010,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2010/oem/2010_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.1,107.5,3435,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/30 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
166,Lexus,IS,2010,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2010/oem/2010_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.7,107.5,3651,,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
167,Lexus,IS,2010,IS 250 C - Convertible,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250-c/2010/oem/2010_lexus_is-250-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3840,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.2, 18/26 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
168,Lexus,IS,2010,IS 250 C - Convertible,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250-c/2010/oem/2010_lexus_is-250-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3814,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/29 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
169,Lexus,IS,2010,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2010/oem/2010_lexus_is-350_sedan_base_fq_oem_2_400.jpg,Sedan,180.3,70.9,56.1,107.5,3527,4500,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 18/25 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
170,Lexus,IS,2010,IS 350 C - Convertible,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2010/oem/2010_lexus_is-350-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3880,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 18/25 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
171,Lexus,IS,2010,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2010/oem/2010_lexus_is-f_sedan_base_fq_oem_1_400.jpg,Sedan,183.5,71.5,55.7,107.5,3780,4660,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
172,Lexus,IS,2011,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2011/oem/2011_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.1,107.4,3455,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.1, 19/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
173,Lexus,IS,2011,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2011/oem/2011_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.1,107.4,3435,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/30 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
174,Lexus,IS,2011,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2011/oem/2011_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.7,107.4,3651,,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
175,Lexus,IS,2011,IS 250 C - Convertible,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250-c/2011/oem/2011_lexus_is-250-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.4,70.9,55.7,107.5,3840,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.2, 19/27 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
